opponent_team_name,opponent_team_alias,lakers_score,opponent_score,game_location,game_date,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,pls_min,points,double_double,triple_double,effective_fg_pct,efficiency,efficiency_game_score,points_in_paint,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,fouls_drawn,offensive_fouls,points_off_turnovers,second_chance_pts,fast_break_pts,fast_break_att,fast_break_made,fast_break_pct,defensive_rating,offensive_rating,coach_ejections,minus,plus,defensive_rebounds_pct,offensive_rebounds_pct,rebounds_pct,steals_pct,turnovers_pct,coach_tech_fouls,second_chance_att,second_chance_made,second_chance_pct
Wizards,WAS,125,103,home,2019-11-30T03:30:00+00:00,24:36,9,16,56.3,4,8,50.0,5,8,62.5,1,1,2,50.0,0,3,3,11,6,2,1,1.83,1,0,0,20,23,True,False,68.8,26,19.9,8,6,4,66.7,16.88,68.1,2,0,7,3,5,4,2,50.0,92.7986822288466,113.952773584628,0,56,76,11.0446387482743,0.0,6.3626723223754,3.53609915222023,26.2237762237762,0,1,1,100.0
Mavericks,DAL,100,114,home,2019-12-01T21:00:00+00:00,36:25,11,20,55.0,0,5,0.0,11,15,73.3,1,3,3,100.0,0,9,9,8,6,4,0,1.33,3,0,0,-16,25,False,False,55.0,31,20.5,22,14,11,78.6,21.32,58.6,4,1,6,0,14,8,7,87.5,101.895502823744,99.3213002910258,0,82,66,22.812885055448,0.0,12.3569794050343,5.17298980849161,21.9619326500732,0,0,0,0.0
Nuggets,DEN,105,96,away,2019-12-04T02:00:00+00:00,36:53,9,18,50.0,1,4,25.0,8,14,57.1,1,6,6,100.0,2,4,6,9,4,0,0,2.25,3,0,0,4,25,False,False,52.8,26,19.7,14,10,7,70.0,20.64,60.6,3,1,6,8,6,2,2,100.0,100.451892167727,121.804849397257,0,78,82,10.6236801091878,6.19714673035956,8.58066470357478,0.0,16.2337662337662,0,4,3,75.0
Jazz,UTA,121,96,away,2019-12-05T02:00:00+00:00,29:28,9,21,42.9,1,6,16.7,8,15,53.3,0,1,1,100.0,0,4,4,12,1,1,0,12.0,3,0,0,14,20,True,False,45.2,25,17.3,12,9,6,66.7,21.44,46.6,4,1,2,0,10,6,5,83.3,100.411455023712,116.495308506958,0,66,80,14.1648632697226,0.0,7.57655477217721,1.57600549150358,4.45632798573975,0,2,0,0.0
Trail Blazers,POR,136,113,away,2019-12-07T03:30:00+00:00,33:45,11,23,47.8,4,9,44.4,7,14,50.0,1,5,7,71.4,1,6,7,8,3,0,1,2.67,1,0,0,21,31,False,False,56.5,32,23.9,12,10,6,60.0,26.08,59.4,4,0,5,2,4,2,1,50.0,108.979053547918,118.125172056926,0,74,95,18.5507246376812,4.30976430976431,12.6019690576653,0.0,10.3163686382393,0,1,1,100.0
Timberwolves,MIN,142,125,home,2019-12-09T02:30:00+00:00,27:51,12,20,60.0,6,8,75.0,6,12,50.0,1,2,2,100.0,1,3,4,13,5,1,0,2.6,4,0,0,24,32,True,False,75.0,34,27.9,12,11,6,54.5,20.88,76.6,2,2,9,0,5,4,2,50.0,120.506484645186,140.194696476717,0,66,90,13.6067277709534,4.78755236385398,9.31631811344558,1.63459678583785,19.3199381761978,0,0,0,0.0
Magic,ORL,96,87,away,2019-12-12T00:00:00+00:00,37:55,11,24,45.8,1,6,16.7,10,18,55.6,2,2,5,40.0,2,9,11,10,6,2,0,1.67,2,0,0,8,25,True,True,47.9,27,17.7,16,15,8,53.3,26.2,47.7,5,0,2,4,1,0,0,0.0,90.8562802892985,96.308512595237,0,71,79,25.3186813186813,5.62637362637363,15.4725274725275,2.6517261540303,18.6335403726708,0,4,2,50.0
Heat,MIA,113,110,away,2019-12-14T00:00:00+00:00,37:26,11,22,50.0,4,8,50.0,7,14,50.0,1,2,4,50.0,2,7,9,12,8,1,0,1.5,2,0,0,9,28,True,False,59.1,31,20.3,14,10,7,70.0,23.76,58.9,5,1,3,4,5,2,2,100.0,113.067548319883,106.909220748503,0,85,94,21.8925786764546,5.96409120089461,13.7387100877751,1.2781894021056,25.1889168765743,0,3,2,66.7
Hawks,ATL,101,96,away,2019-12-15T23:00:00+00:00,36:56,12,21,57.1,4,10,40.0,8,11,72.7,0,4,7,57.1,1,12,13,7,4,1,3,1.75,1,0,0,10,32,True,False,66.7,43,28.8,16,9,8,88.9,24.08,66.4,4,1,8,0,4,5,2,40.0,86.042603704568,120.381445516132,0,71,81,30.5797409216394,2.76518933865888,17.2401090400059,1.19232934786209,14.2450142450142,0,1,0,0.0
Pacers,IND,102,105,away,2019-12-18T00:00:00+00:00,34:54,8,20,40.0,0,6,0.0,8,14,57.1,1,4,8,50.0,1,8,9,9,5,0,0,1.8,2,0,0,-9,20,False,False,40.0,20,11.2,16,13,8,61.5,23.52,42.5,6,1,0,2,5,2,2,100.0,114.099612185539,90.0376431467287,0,76,67,26.836256901251,3.12581401406616,14.5626158772965,0.0,17.531556802244,0,1,1,100.0
Bucks,MIL,104,111,away,2019-12-20T01:00:00+00:00,36:44,8,19,42.1,3,7,42.9,5,12,41.7,3,2,2,100.0,0,12,12,11,4,0,0,2.75,5,0,0,-14,21,True,True,50.0,28,16.2,8,8,4,50.0,19.88,52.8,7,0,2,2,0,2,0,0.0,115.499589256449,106.169161063247,0,91,77,40.2060700695474,0.0,20.1030350347737,0.0,16.750418760469,0,2,1,50.0
Nuggets,DEN,104,128,home,2019-12-23T02:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Clippers,LAC,106,111,home,2019-12-26T01:00:00+00:00,38:50,9,24,37.5,2,12,16.7,7,12,58.3,2,3,4,75.0,3,6,9,10,2,2,1,5.0,3,0,0,3,23,True,False,41.7,26,19.8,8,9,4,44.4,25.76,44.6,4,0,2,4,4,1,1,100.0,110.266454333874,106.434010171776,0,81,84,17.247452332703,7.56775969700232,12.0919638636885,2.42176218098951,7.20461095100865,0,4,2,50.0
Trail Blazers,POR,128,120,away,2019-12-29T03:00:00+00:00,36:44,7,15,46.7,1,4,25.0,6,11,54.5,2,6,8,75.0,1,6,7,16,1,2,1,16.0,2,0,0,5,21,True,False,50.0,39,27.1,10,8,5,62.5,18.52,56.7,7,0,1,2,2,1,0,0.0,111.662197586089,142.133949712514,0,94,99,18.667527447099,3.18713883243153,11.0205884928656,2.49185148988735,5.12295081967213,0,1,1,100.0
Mavericks,DAL,108,95,home,2019-12-30T02:30:00+00:00,34:19,3,10,30.0,2,4,50.0,1,6,16.7,1,5,6,83.3,0,6,6,13,2,2,0,6.5,2,0,0,5,13,True,False,40.0,27,16.9,0,4,0,0.0,12.64,51.4,6,1,3,3,2,2,0,0.0,93.3732748570291,119.987692758061,0,71,76,18.2443989272969,0.0,9.99098036494831,2.69506214083384,13.6612021857923,0,1,1,100.0
Suns,PHX,117,107,home,2020-01-02T03:30:00+00:00,38:04,11,21,52.4,1,4,25.0,10,17,58.8,1,8,12,66.7,2,11,13,12,5,2,1,2.4,0,0,0,18,31,True,True,54.8,48,29.9,14,10,7,70.0,26.28,59.0,9,0,4,2,5,3,2,66.7,103.556768021377,116.490656296204,0,86,104,32.2570331634476,5.14676224871335,17.8178671327739,2.5188908328701,15.9846547314578,0,1,1,100.0
Pelicans,NOP,123,113,home,2020-01-04T03:30:00+00:00,37:13,7,17,41.2,1,3,33.3,6,14,42.9,3,2,5,40.0,0,8,8,15,2,2,0,7.5,1,0,0,17,17,True,False,44.1,29,19.2,10,10,5,50.0,19.2,44.3,6,0,2,1,2,1,1,100.0,103.721677533738,113.749448826842,0,86,103,21.4957456336767,0.0,11.8597217289251,2.38664829389452,9.43396226415094,0,1,0,0.0
Pistons,DET,106,99,home,2020-01-06T03:00:00+00:00,35:01,10,21,47.6,0,3,0.0,10,18,55.6,0,1,2,50.0,3,11,14,11,3,0,0,3.67,2,0,0,23,21,True,True,47.6,34,19.2,18,12,9,75.0,21.88,48.0,5,0,2,6,2,1,1,100.0,103.599118683298,106.344008713972,0,63,86,33.5080128891618,8.56738965916068,20.6354331575483,0.0,12.0578778135048,0,4,3,75.0
Knicks,NYK,117,87,home,2020-01-08T03:30:00+00:00,31:26,9,19,47.4,6,12,50.0,3,7,42.9,1,7,7,100.0,0,5,5,5,4,2,1,1.25,2,0,0,26,31,False,False,63.2,33,24.2,6,4,3,75.0,22.08,70.2,6,0,7,0,7,4,2,50.0,85.0085601097489,121.592253249235,0,50,76,13.3950996260535,0.0,8.03705977563208,2.96397778992643,15.3374233128834,0,1,0,0.0
Mavericks,DAL,129,114,away,2020-01-11T02:45:00+00:00,32:16,14,25,56.0,3,6,50.0,11,19,57.9,2,4,5,80.0,2,14,16,7,3,1,0,2.33,0,0,0,13,35,True,False,62.0,49,31.2,20,16,10,62.5,27.2,64.3,7,0,6,4,5,2,2,100.0,98.6599522925046,132.152057859838,0,70,83,38.5674931129477,7.08382526564345,24.7933884297521,1.42654709031945,9.93377483443709,0,2,2,100.0
Thunder,OKC,125,110,away,2020-01-12T01:00:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Cavaliers,CLE,128,99,home,2020-01-14T03:30:00+00:00,32:43,12,16,75.0,1,3,33.3,11,13,84.6,0,6,7,85.7,0,2,2,8,3,1,0,2.67,2,0,0,19,31,False,False,78.1,39,27.6,20,12,10,83.3,19.08,81.2,7,1,11,3,6,5,3,60.0,97.1115713185769,146.746846887908,0,62,81,6.66889580683914,0.0,3.45213430001085,1.38987976269857,13.5869565217391,0,1,1,100.0
Magic,ORL,118,119,home,2020-01-16T03:30:00+00:00,36:15,7,19,36.8,2,9,22.2,5,10,50.0,0,3,5,60.0,0,3,3,19,5,1,0,3.8,1,0,0,-9,19,True,False,42.1,27,17.5,10,9,5,55.6,21.2,44.8,5,0,2,0,0,0,0,0.0,115.498889015619,108.128928421212,0,98,89,8.27586206896552,0.0,4.13793103448276,1.24029405304841,19.0839694656489,0,2,0,0.0
Rockets,HOU,124,115,away,2020-01-19T01:30:00+00:00,35:24,13,25,52.0,2,7,28.6,11,18,61.1,2,3,5,60.0,0,5,5,12,6,2,0,2.0,3,0,0,2,31,True,False,56.0,32,22.6,20,17,10,58.8,27.2,57.0,7,2,6,2,10,5,4,80.0,105.766324567731,110.234046825117,0,91,93,15.066055235925,0.0,7.136552480175,2.42653001294426,18.0722891566265,0,1,1,100.0
Celtics,BOS,107,139,away,2020-01-21T00:30:00+00:00,29:11,5,12,41.7,0,2,0.0,5,10,50.0,1,5,5,100.0,3,4,7,13,4,0,0,3.25,1,0,0,-21,15,True,False,41.7,28,16.6,8,9,4,44.4,14.2,52.8,6,0,0,5,0,1,0,0.0,138.394288315935,114.48269492563,0,87,66,17.3134148907391,10.7267896605666,13.7064534551685,0.0,21.978021978022,0,3,1,33.3
Knicks,NYK,100,92,away,2020-01-23T00:30:00+00:00,36:03,9,16,56.3,2,5,40.0,7,11,63.6,1,1,3,33.3,0,6,6,5,4,5,0,1.25,0,0,0,13,21,False,False,62.5,28,18.9,10,7,5,71.4,17.32,60.6,5,0,0,6,4,2,2,100.0,86.0228822285108,104.075826102863,0,67,80,17.7535310571211,0.0,8.87676552856053,6.81290845929226,18.7617260787992,0,2,2,100.0
Nets,BKN,128,113,away,2020-01-24T01:00:00+00:00,33:36,11,19,57.9,3,6,50.0,8,13,61.5,1,2,2,100.0,2,9,11,10,5,1,1,2.0,0,0,0,26,27,True,True,65.8,39,25.9,10,7,5,71.4,19.88,67.9,3,0,6,5,7,3,2,66.7,106.207297410298,126.440967535841,0,67,93,29.1545189504373,6.49350649350649,18.4331797235023,1.35281385281385,20.096463022508,0,2,2,100.0
76ers,PHI,91,108,away,2020-01-26T01:30:00+00:00,35:21,9,18,50.0,1,6,16.7,8,12,66.7,0,10,13,76.9,0,7,7,8,8,1,0,1.0,3,0,0,-22,29,False,False,52.8,30,18.3,16,10,8,80.0,23.72,61.1,8,1,9,0,12,4,4,100.0,109.046044482056,98.6455817665238,0,82,60,25.6890553920257,0.0,12.5065138092757,1.33963108792557,25.2206809583859,0,0,0,0.0
Trail Blazers,POR,119,127,home,2020-02-01T03:30:00+00:00,37:59,9,22,40.9,3,8,37.5,6,14,42.9,2,1,4,25.0,2,6,8,10,5,0,1,2.0,2,0,0,7,22,True,False,47.7,20,14.1,12,12,6,50.0,23.76,46.3,4,0,2,5,9,4,4,100.0,122.173211890736,98.9022274557803,0,82,89,15.4740263810658,4.76872511114607,9.9114678780683,0.0,17.3852573018081,0,3,2,66.7
Kings,SAC,129,113,away,2020-02-02T03:00:00+00:00,33:34,6,15,40.0,1,4,25.0,5,11,45.5,1,2,3,66.7,0,10,10,11,2,2,0,5.5,3,0,0,33,15,True,True,43.3,27,16.0,10,7,5,71.4,16.32,46.0,5,1,9,0,7,3,3,100.0,101.666328325247,116.584402115643,0,73,106,29.7914597815293,0.0,15.888778550149,2.71242425931981,10.9170305676856,0,0,0,0.0
Spurs,SAS,129,102,home,2020-02-05T03:00:00+00:00,34:11,12,20,60.0,6,9,66.7,6,11,54.5,0,6,9,66.7,1,6,7,9,2,1,0,4.5,1,0,0,20,36,False,False,75.0,44,33.0,12,9,6,66.7,23.96,75.1,5,0,3,5,7,5,3,60.0,107.065204910909,156.346191683348,0,76,96,15.8965253948833,4.25513053499402,11.4294785300421,1.45361602127125,7.70416024653313,0,2,2,100.0
Rockets,HOU,111,121,home,2020-02-07T03:30:00+00:00,36:38,8,19,42.1,1,8,12.5,7,11,63.6,1,1,1,100.0,2,7,9,15,6,2,0,2.5,0,0,0,-4,18,True,False,44.7,30,17.9,12,10,6,60.0,19.44,46.3,4,0,4,4,6,5,3,60.0,118.70741207898,96.6110561269545,0,92,88,24.1266765407324,7.0796425370489,15.7168064322486,2.54514937690254,23.5849056603774,0,3,2,66.7
Warriors,GSW,125,120,away,2020-02-09T01:30:00+00:00,33:34,7,17,41.2,3,8,37.5,4,9,44.4,1,5,6,83.3,0,8,8,11,7,1,0,1.57,2,0,0,6,22,True,False,50.0,25,15.8,8,7,4,57.1,19.64,56.0,4,0,4,0,2,2,1,50.0,111.172512395052,105.936139571383,0,78,84,26.6056553415183,0.0,14.3005397460661,1.31053333450019,26.2762762762763,0,2,0,0.0
Suns,PHX,125,100,home,2020-02-11T03:30:00+00:00,30:05,6,16,37.5,3,6,50.0,3,10,30.0,0,2,4,50.0,0,8,8,9,8,1,0,1.13,2,0,0,16,17,False,False,46.9,15,8.3,6,8,3,37.5,17.76,47.9,2,2,0,2,1,0,0,0.0,102.222699475581,87.3633555873598,0,57,73,27.749006383235,0.0,14.5051624276001,1.60133266462867,31.055900621118,0,1,1,100.0
Nuggets,DEN,120,116,away,2020-02-13T03:00:00+00:00,41:30,15,29,51.7,1,7,14.3,14,22,63.6,0,1,4,25.0,1,11,12,14,3,0,0,4.67,3,0,0,4,32,True,True,53.4,42,26.1,26,16,13,81.3,30.76,52.0,7,0,4,0,5,3,2,66.7,114.010848599638,113.787886498357,0,94,98,33.4480780263913,2.6063437423162,16.8409903349662,0.0,8.88625592417061,0,2,0,0.0
Grizzlies,MEM,117,105,home,2020-02-22T03:30:00+00:00,35:35,10,17,58.8,1,4,25.0,9,13,69.2,0,11,12,91.7,0,3,3,7,1,0,2,7.0,0,0,0,6,32,False,False,61.8,43,29.9,16,10,8,80.0,22.28,71.8,8,0,9,0,6,5,3,60.0,105.779620343131,151.840436991067,0,79,85,7.63561569309916,0.0,4.08775385590157,0.0,4.29553264604811,0,0,0,0.0
Celtics,BOS,114,112,home,2020-02-23T20:30:00+00:00,35:29,9,19,47.4,4,10,40.0,5,9,55.6,1,7,12,58.3,0,8,8,9,2,0,0,4.5,4,0,0,-1,29,False,False,57.9,33,22.4,8,7,4,57.1,24.28,59.7,9,1,3,2,3,2,1,50.0,110.465172581233,125.50391125114,0,84,83,25.1674003517319,0.0,12.0244246124941,0.0,7.6103500761035,0,1,1,100.0
Pelicans,NOP,118,109,home,2020-02-26T03:00:00+00:00,34:12,17,27,63.0,5,11,45.5,12,16,75.0,0,1,2,50.0,2,6,8,6,7,0,1,0.86,1,0,0,12,40,False,False,72.2,39,28.2,24,15,12,80.0,27.88,71.7,3,0,7,2,17,8,7,87.5,102.355163646957,113.662522126663,0,73,85,19.5831752872114,5.29607885125843,11.6955074631957,0.0,20.0688073394495,0,1,1,100.0
Warriors,GSW,116,86,away,2020-02-28T03:30:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Grizzlies,MEM,88,105,away,2020-03-01T01:00:00+00:00,34:19,8,18,44.4,2,8,25.0,6,10,60.0,1,1,2,50.0,2,6,8,10,5,1,1,2.0,1,0,0,-12,19,True,False,50.0,24,15.7,12,10,6,60.0,18.88,50.3,3,0,7,0,5,2,2,100.0,110.722681986058,96.7970023136227,0,70,58,17.8556999052036,5.7089652758134,11.6558041047857,1.47479596433391,20.9380234505863,0,2,0,0.0
Pelicans,NOP,122,114,away,2020-03-02T01:00:00+00:00,36:23,14,21,66.7,3,5,60.0,11,16,68.8,0,3,3,100.0,0,12,12,13,6,2,0,2.17,2,0,0,22,34,True,True,73.8,50,32.8,18,11,9,81.8,22.32,76.2,4,0,2,6,7,4,3,75.0,97.7464267079731,131.241354926404,0,77,99,35.1812659758678,0.0,17.9904201012961,2.3874366161691,21.1864406779661,0,3,2,66.7
76ers,PHI,120,107,home,2020-03-04T03:00:00+00:00,33:45,9,16,56.3,2,5,40.0,7,11,63.6,0,2,3,66.7,1,6,7,14,3,1,2,4.67,1,0,0,-2,22,True,False,62.5,37,25.3,12,10,6,60.0,17.32,63.5,3,0,4,0,8,3,3,100.0,109.370763100133,135.973286498493,0,85,83,18.962962962963,3.55555555555556,11.7124183006536,1.4692378328742,14.7637795275591,0,1,0,0.0
Bucks,MIL,113,103,home,2020-03-07T03:30:00+00:00,36:30,12,21,57.1,1,7,14.3,11,14,78.6,1,12,15,80.0,0,8,8,8,4,3,0,2.0,4,0,0,8,37,False,False,59.5,46,31.3,18,11,9,81.8,27.6,67.0,11,2,11,0,2,1,1,100.0,88.6623403942918,125.813469837558,0,73,81,22.384144564267,0.0,10.8459257167067,3.45706754245711,12.6582278481013,0,0,0,0.0
Clippers,LAC,112,103,away,2020-03-08T19:30:00+00:00,34:31,7,17,41.2,2,6,33.3,5,11,45.5,2,12,14,85.7,2,6,8,9,2,0,2,4.5,3,0,0,7,28,False,False,47.1,38,25.8,10,10,5,50.0,23.16,60.4,10,1,4,0,4,1,0,0.0,102.764384949373,130.19910597214,0,63,70,16.3603038812833,3.23401355792809,10.3557242652804,0.0,7.94912559618442,0,0,0,0.0
Nets,BKN,102,104,home,2020-03-11T02:30:00+00:00,34:52,12,22,54.5,4,9,44.4,8,13,61.5,0,1,5,20.0,1,11,12,9,3,1,0,3.0,1,0,0,8,29,True,False,63.6,36,24.7,12,9,6,66.7,24.2,59.9,3,0,0,0,7,5,3,60.0,104.153042145859,117.90520355163,0,71,79,29.1215120830375,3.35769097188015,17.763268367366,1.4174766252789,11.0294117647059,0,1,0,0.0
Clippers,LAC,103,101,home,2020-07-31T01:00:00+00:00,34:18,6,19,31.6,2,7,28.6,4,12,33.3,3,2,2,100.0,2,9,11,7,5,1,1,1.4,3,0,0,-4,16,True,False,36.8,14,9.6,8,10,4,40.0,19.88,40.2,2,1,3,4,0,1,0,0.0,94.9225232087136,83.4504705228816,0,73,69,33.1440847015498,6.50891585870228,19.0044271676925,1.34146559587902,20.096463022508,0,4,2,50.0
Raptors,TOR,92,107,away,2020-08-02T00:30:00+00:00,34:36,7,15,46.7,2,5,40.0,5,10,50.0,0,4,7,57.1,1,9,10,5,4,0,1,1.25,1,0,0,-20,20,True,False,53.3,28,14.3,10,9,5,55.6,18.08,55.3,8,1,2,0,4,1,1,100.0,106.462432191921,97.2027483447646,0,73,53,32.0142285460204,2.66785237883504,15.2448707362002,0.0,18.1159420289855,0,1,0,0.0
Jazz,UTA,116,108,away,2020-08-04T01:00:00+00:00,34:53,9,16,56.3,2,5,40.0,7,11,63.6,0,2,2,100.0,1,7,8,9,4,2,1,2.25,3,0,0,0,22,False,False,62.5,31,21.0,14,9,7,77.8,16.88,65.2,3,0,8,2,4,2,2,100.0,97.6709044060655,117.074807922356,0,82,82,23.4819490670002,3.52659308332237,13.7537130249573,2.5469838935106,19.1570881226054,0,1,1,100.0
Thunder,OKC,86,105,home,2020-08-05T22:30:00+00:00,30:17,7,19,36.8,0,5,0.0,7,14,50.0,1,5,8,62.5,1,10,11,4,0,1,0,0.0,1,1,0,-8,19,True,False,36.8,23,14.4,14,14,7,50.0,22.52,42.2,6,0,2,2,1,0,0,0.0,99.3449013206618,94.7257804565142,0,64,56,39.6257567418822,2.73281080978498,17.791156088192,1.51185641899589,0.0,0,2,1,50.0
Rockets,HOU,97,113,away,2020-08-07T01:00:00+00:00,00:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,False,False,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Pacers,IND,111,116,away,2020-08-08T22:00:00+00:00,35:09,13,24,54.2,2,6,33.3,11,18,61.1,1,3,6,50.0,1,7,8,7,1,0,1,7.0,4,0,0,13,31,False,False,58.3,30,24.0,20,13,10,76.9,26.64,58.2,3,1,9,0,4,2,1,50.0,118.547468939232,129.119560934567,0,70,83,26.5528686581318,2.73115220483642,12.703033510867,0.0,3.61794500723589,0,2,0,0.0
Nuggets,DEN,124,121,home,2020-08-11T01:00:00+00:00,38:06,9,21,42.9,5,11,45.5,4,10,40.0,0,6,10,60.0,0,1,1,12,5,0,2,2.4,0,0,0,-10,29,True,False,54.8,30,21.4,6,5,3,60.0,25.4,57.1,7,0,12,2,0,0,0,0.0,138.511613877147,119.242041883231,0,105,95,4.49943757030371,0.0,1.88036196967916,0.0,16.4473684210526,0,2,1,50.0
Kings,SAC,122,136,home,2020-08-13T17:30:00+00:00,14:36,6,13,46.2,2,5,40.0,4,8,50.0,0,3,3,100.0,1,2,3,4,3,0,0,1.33,0,0,0,-13,17,False,False,53.8,17,11.4,6,6,3,50.0,14.32,59.4,3,0,2,0,2,2,1,50.0,132.125429573013,112.575923797866,0,47,34,16.0374206481791,6.57534246575342,10.8384765919012,0.0,17.3210161662818,0,1,0,0.0
Trail Blazers,POR,119,128,away,2018-10-19T02:30:00+00:00,37:20,9,16,56.3,0,4,0.0,9,12,75.0,1,8,9,88.9,2,10,12,6,6,1,0,1.0,3,0,0,-4,26,True,False,56.3,33,20.4,18,12,9,75.0,19.96,65.1,6,0,2,4,10,5,4,80.0,111.356506177543,109.936382207995,0,92,88,24.7252747252747,5.35714285714286,15.4285714285714,1.11067232698193,23.1124807395994,0,2,2,100.0
Rockets,HOU,115,124,home,2018-10-21T02:30:00+00:00,38:52,9,22,40.9,1,7,14.3,8,15,53.3,0,5,7,71.4,0,5,5,5,1,2,1,5.0,0,0,0,-13,24,False,False,43.2,28,18.1,14,13,7,53.8,25.08,47.8,7,0,0,2,6,3,3,100.0,110.131884153853,101.472361025156,0,103,90,12.8644939965695,0.0,6.30097665138096,2.16285713427438,3.83435582822086,0,1,0,0.0
Spurs,SAS,142,143,home,2018-10-23T02:30:00+00:00,42:52,11,25,44.0,2,8,25.0,9,17,52.9,1,8,11,72.7,2,6,8,14,5,1,1,2.8,2,0,0,-6,32,True,False,48.0,39,26.6,12,13,6,46.2,29.84,53.6,8,1,3,2,8,5,3,60.0,128.472674790843,115.232688097956,0,114,108,15.1394928111213,4.94556765163297,9.99104576087469,1.09687004338914,14.3513203214696,0,1,0,0.0
Suns,PHX,131,113,away,2018-10-25T02:00:00+00:00,28:04,7,16,43.8,1,5,20.0,6,11,54.5,0,4,4,100.0,0,7,7,10,0,3,0,0.0,1,0,0,19,19,True,False,46.9,31,22.3,8,7,4,57.1,17.76,53.5,2,0,4,2,2,3,1,33.3,103.712593955726,132.317776299775,0,63,82,29.198078256643,0.0,13.7600138910616,4.92183371555626,0.0,0,0,0,0.0
Nuggets,DEN,121,114,home,2018-10-26T02:30:00+00:00,34:40,10,17,58.8,1,5,20.0,9,12,75.0,0,7,10,70.0,0,11,11,11,2,3,0,5.5,3,0,0,13,28,True,True,61.8,43,29.7,16,9,8,88.9,21.4,65.4,5,0,4,2,10,4,4,100.0,97.9301059092498,135.686304719264,0,77,90,35.4203935599284,0.0,17.7101967799642,3.78310214375788,8.54700854700855,0,1,1,100.0
Spurs,SAS,106,110,away,2018-10-28T00:30:00+00:00,34:18,13,21,61.9,2,6,33.3,11,15,73.3,0,7,8,87.5,1,10,11,4,4,2,0,1.0,3,0,0,-1,35,True,False,66.7,40,28.4,14,9,7,77.8,24.52,71.4,4,2,2,2,8,3,3,100.0,101.91544336623,126.688328050386,0,76,75,29.7748278642764,3.18049297641134,16.9160285778362,2.72897213264624,14.0252454417952,0,2,1,50.0
Timberwolves,MIN,120,124,away,2018-10-30T00:00:00+00:00,36:16,11,23,47.8,3,6,50.0,8,17,47.1,2,4,5,80.0,3,7,10,8,5,2,2,1.6,2,0,0,-6,29,True,False,54.3,31,24.3,10,12,5,41.7,25.2,57.5,2,0,4,4,0,2,0,0.0,114.777112417505,116.401291436638,0,89,83,18.1660899653979,8.27205882352941,13.3689839572193,2.49252243270189,16.5562913907285,0,4,2,50.0
Mavericks,DAL,114,113,home,2018-11-01T02:30:00+00:00,38:34,11,19,57.9,2,3,66.7,9,16,56.3,1,5,7,71.4,0,5,5,6,3,3,0,2.0,3,0,0,5,29,False,False,63.2,31,23.8,14,10,7,70.0,22.08,65.7,5,1,8,0,9,6,4,66.7,104.645003522103,123.891428710833,0,86,91,15.1775664606136,0.0,7.87696487196404,3.4777210779722,11.9617224880383,0,0,0,0.0
Trail Blazers,POR,114,110,away,2018-11-04T02:00:00+00:00,31:21,9,20,45.0,1,5,20.0,8,15,53.3,3,9,11,81.8,0,5,5,7,3,0,2,2.33,1,0,0,-22,28,False,False,47.5,30,21.2,12,11,6,54.5,24.84,56.4,8,0,2,3,0,1,0,0.0,102.278352274098,115.034227640599,0,86,64,13.4307059514816,0.0,7.6555023923445,0.0,10.7758620689655,0,1,1,100.0
Raptors,TOR,107,121,home,2018-11-05T02:30:00+00:00,28:17,6,12,50.0,2,3,66.7,4,9,44.4,0,4,7,57.1,0,2,2,6,3,0,1,2.0,3,0,0,-16,18,False,False,58.3,16,12.1,6,7,3,42.9,15.08,59.7,4,1,3,2,2,2,1,50.0,122.719679873152,106.027959670192,0,85,69,7.54303359596448,0.0,3.90156910136094,0.0,16.5929203539823,0,1,1,100.0
